artist_name,title,artist_location,release,hotness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
L.A.V.I,Mui Mal_ Animal,,Mui Mal_ Animal,0.2883146802604195,0.3365480792698389,0.0,565.96853,0.0,-11.531,0,0.0,22050,0.0,11,0.0,0,0.149,531.992,3,1.0,TRAROFY12903CD2618
TEN MADISON,Cup Horn,,Grounded,0.34829519678616305,0.44801383636217085,0.0,344.68526,0.0,-8.627,2006,190.038,22050,11.418,5,0.514,0,0.483,333.752,4,0.0,TRAROPZ128F42A8AB2
Carl Belew,Am I That Easy To Forget,Salina, OK,Country Heartbreakers,0.25749632817123713,0.30552362799121063,0.0,140.38159,0.0,-13.338,1959,117.867,22050,0.0,2,0.182,1,0.567,136.678,3,0.905,TRAROPS128F92F09A5
Sonora Carruseles,Vitamina,,Greatest Salsa Classic Volumen 3,0.36502643774220844,0.5603516410275964,0.0,230.00771,0.0,-6.564,1999,108.292,22050,0.247,10,0.045,0,0.493,225.599,4,0.385,TRARODD128F4225D3F
The Misfits,The Haunting,New Jersey,American Psycho,0.550991009240736,0.8537258567195347,0.0,85.9424,0.0,-5.542,1997,212.293,22050,0.196,11,0.127,1,0.424,83.069,4,0.989,TRARHCB128F148D1B0
Jessie Lee Miller,All or Nothin' Gal,Texas,Now You're Gonna Be Loved,0.0,0.5285096781804877,0.0,116.92363,0.0,-7.391,2005,188.979,22050,0.0,0,0.0,0,0.0,107.34,4,0.117,TRARHMM128F92F2DC9
Audio Adrenaline,Some Kind Of Zombie (Criscoteque Remix),,Some Kind Of Zombie,0.5162343840837891,0.6874783184494465,0.0,279.97995,0.0,-5.934,1997,108.351,22050,4.992,9,0.388,1,0.422,267.633,4,0.821,TRARHLY128F42698CA
Tito Allen,A Veces Hablo De Ti,,Clase y Sabor,0.25113126654452694,0.41448820841052364,0.0,322.21995,0.0,-14.305,0,183.636,22050,0.0,7,0.628,0,0.652,301.076,4,0.516,TRARHKQ128F92EF0B2
Pee Wee Crayton,Old Fashioned Baby,Rockdale, TX,Blues Guitar Magic,0.3143789082552967,0.13348932953859063,0.0,163.10812,0.0,-10.446,0,116.461,22050,0.35,5,0.566,0,0.433,157.907,3,1.0,TRARHFV128F92E0ECE
Dickies,Just Say Yes,,Locked 'n' Loaded,0.4295471219904627,0.5063079658775811,0.0,152.94649,0.0,-9.428,0,104.231,22050,2.281,2,0.434,0,0.461,140.249,1,0.32,TRARHFF128F933D378
David & Steve Gordon,Faithkeeper_ Part 1,California,Christmas in the Southwest,0.18767630092926466,0.3872425947084871,0.0,532.27057,0.0,-18.799,0,131.991,22050,14.681,11,0.243,0,0.231,507.878,4,0.12,TRARHXX128F93477A0
Abijah,Children Of Love,Jamaica,Abijah,0.30431073296378,0.504424856033359,0.0,204.77342,0.0,-18.818,2003,81.025,22050,3.106,2,0.895,1,0.796,196.609,3,0.646,TRARHBD128F423A0EA
Daniela Dessì,Afro Profondo,Genova,Ethnic Lounge 2,0.0,0.34901200212977335,0.0,178.75546,0.0,-9.638,0,179.998,22050,2.159,10,0.443,0,0.338,172.913,4,0.226,TRARMNI128F9336EF9
Murskahumppa,Lihava enkeli,,Murskapunkkia,0.26803783963074496,0.43588984708830425,0.0,163.47383,0.0,-8.997,0,136.579,22050,0.0,9,0.494,1,0.407,159.295,4,0.273,TRARMUY12903D02555
CoCo Lee,Killing Me Softly With His Song,,Everyone Love The Live Concert Of Ms. Charming CoCo,0.2193695749122827,0.47348693634471306,0.0,310.54322,0.0,-8.933,0,100.82,22050,0.537,4,0.19,0,0.36,303.839,4,0.697,TRARMLZ128F9330684
Doniki,Girl You Need My Love,,Drop It Acoustic Riddim,0.24978596880634465,0.32232257025595784,0.0,256.20853,0.0,-17.266,0,175.202,22050,0.194,4,0.745,0,0.668,252.836,1,0.0,TRARMPI12903CCE6BD
Burt Bacharach,Love Theme (The Falling In Love),,Isn't She Great,0.4707902495273688,0.6067695732048534,0.0,98.32444,0.0,-17.806,0,66.882,22050,0.177,3,0.429,1,0.474,89.072,4,0.512,TRARMZO128F93362A2
Leon Russell,Roller Derby,Lawton, OK,Carney,0.443708895002134,0.6342269633902287,0.0,145.55383,0.0,-12.824,0,120.427,22050,0.235,10,0.856,0,0.786,136.998,4,0.292,TRARMUZ128F14AA0EA
Jimmy Wayne,Are You Ever Gonna Love Me?,,Jimmy Wayne,0.4990183984153171,0.7079250270253531,0.0,232.64608,0.0,-6.349,0,142.409,22050,0.258,7,0.477,0,0.579,213.821,4,0.038,TRARMYQ128F149F18A
Fast Eddie featuring Kool Rock,Turn Up The Bass,,Turn Up the Bass,0.4254545800644876,0.5332868803445101,0.0,271.3073,0.0,-8.902,0,125.86,22050,0.16,10,0.108,0,0.468,266.484,4,1.0,TRARMHD12903D02A2A
Ann Lee,So deep,United States,So Deep,0.34573486616354654,0.5318292157745828,0.0,380.08118,0.0,-7.804,2000,131.999,22050,0.0,7,0.714,1,0.675,363.532,4,0.872,TRARMYZ128F426150A
Life Long Tragedy,Collecting Dust,,Runaways,0.38080208884980415,0.6281966856169188,0.0,204.9824,0.0,-6.024,2008,86.435,22050,0.0,7,0.684,1,0.644,204.982,3,0.482,TRARMRJ128F92EBD5C
Hushabye Baby,You Had Me From Hello (Lullaby Rendition of Kenny Chesney),,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2,0.365514003262653,0.35342955022197026,0.0,223.45098,0.0,-18.798,0,69.995,22050,0.102,2,0.68,1,0.578,214.43,4,0.481,TRARMPK128F9302164
Ill Nino,Nothing's Clear (Album Version),Nueva Jersey (Estados Unidos),Revolution Revolucion,0.5831470220911679,0.8095522095461632,0.0,202.13506,0.0,-3.778,0,109.441,22050,0.0,5,0.333,1,0.494,191.959,4,0.462,TRARMWA128F424147D
The Marx Brothers,You Must Do Your Best Tonight / I Represent/Animal Crackers,New York City, New York,Horse Feathers / Animal Crackers,0.37565282400247096,0.4234013772561962,0.0,116.37506,0.0,-14.639,0,60.778,22050,0.0,0,0.071,1,0.473,108.501,4,0.078,TRARMFD128F4231386
William Goldstein,French Suite: A Paris Thing,,First Impressions,0.27094070676741144,0.3518151232337846,0.0,276.50567,0.0,-28.215,0,89.102,22050,0.409,3,0.725,1,0.604,258.659,3,0.62,TRARMDJ128F931F980
Tim Exile,Oh Scat Mix Up,,Tim Exile's Nuisance Gabbaret Lounge,0.3018470948111364,0.6205019249164577,0.0,78.21016,0.0,-3.716,2006,124.429,22050,0.0,10,0.142,0,0.454,78.21,3,1.0,TRARMRC128F424317A
The Jam,The Modern World,Woking, Surrey, England,The Jam Story,0.547746274612012,0.7781427230552,0.0,150.59546,0.0,-8.812,1977,159.849,22050,0.316,1,0.664,1,0.483,147.435,4,0.0,TRARMUI128F147162F
Descendents,I'm Not A Loser,Los Angeles, CA,Somery,0.4765593789777819,0.7272303154628746,0.0,89.23383,0.0,-8.867,1982,203.29,22050,0.188,11,0.727,1,0.3,81.995,4,0.0,TRARMHA128F92E7D32
Barbarito Diez,De Paris Un Caballero,,Asi Bailaba Cuba Vol. Iv,0.2663430816204065,0.4097966205990625,0.0,157.962,0.0,-7.807,0,65.914,22050,0.0,5,0.22,1,0.469,152.654,4,0.113,TRARMIK128F4270A74
Bill Engvall,T-Ball and Indian Guides (LP Version),Galveston, TX,Dorkfish,0.4515707707543305,0.5842661817279184,0.0,482.21995,0.0,-11.689,1998,112.964,22050,0.0,5,0.0,1,0.038,482.22,3,0.623,TRARJMX128F149BE14
Françoise Hardy - Maurane,La Rue Du Babouin,,Parenthèses,0.37384533473395093,0.19513091348913872,0.0,194.24608,0.0,-16.904,0,105.156,22050,0.0,7,0.579,1,0.516,185.208,3,0.541,TRARJVW128F14937AB
David Arkenstone,Big Bounce,Tennessee,Chillout Lounge,0.43094204343555065,0.6394369488218412,0.0,272.97914,0.0,-12.958,2009,108.014,22050,0.253,11,0.053,0,0.39,256.377,4,0.505,TRARJEM128F92E444D
The Almost,Summer Summer,Salt Lake City, UT,Monster Monster,0.5815058026864642,0.829851316499174,0.0,240.79628,0.0,-5.353,2009,136.147,22050,0.103,4,0.222,0,0.422,231.253,4,0.69,TRARJPL128F931C7D2
Camp Lo,Bubblin' (Anita Demo),New York, NY [Bronx],The Best of Camp Lo Vol. 2,0.46119480649396544,0.6554834784453758,0.0,222.40608,0.0,-11.502,0,196.45,22050,0.073,3,0.601,0,0.455,213.148,4,1.0,TRARJKN128F92F6CF8
Stevie Ray Vaughan And Double Trouble,Couldn't Stand The Weather,Dallas, TX,3 CD Slipcase,0.544257505724526,0.7830371095483493,0.0,281.05098,0.0,-9.882,1985,121.616,22050,0.067,1,0.542,1,0.5,271.157,4,0.967,TRARJEK128F930B3AA
David Johansen,In Style,Staten Island, NY,In Style (With Bonus Tracks),0.3121908871896026,0.450821298261678,0.0,247.97995,0.0,-7.436,1979,87.373,22050,0.15,2,0.474,1,0.735,240.356,3,0.155,TRARJLC128F9323715
Jeff Massanari Trio,Closin' Moes,,For The Music,0.0,0.1466013165470011,0.0,253.85751,0.0,-9.924,0,183.801,22050,0.212,5,0.526,1,0.467,248.837,4,0.39,TRARJGM12903CF5DAC
Harry Lauder,Portobello Lass,Portobello, Scotland,Stop Your Tickling Jock,0.2273875691203391,0.4815952124852683,0.0,177.6322,0.0,-22.55,0,162.993,22050,0.315,2,0.299,0,0.403,171.363,1,0.0,TRARCMH12903CB8E8B
Gershon Kingsley,Trumansburg Whistle,,Music To Moog By Gershon Kingsley,0.33560726423970144,0.4769862772605304,0.0,180.08771,0.0,-11.826,1969,130.831,22050,0.165,7,0.733,1,0.799,167.091,1,0.0,TRARCAU128F9337F05
Kenny Rogers,Reuben James,Houston, TX,Country Superstar,0.625428356113374,0.7425481346377897,0.0,167.00036,0.0,-14.406,1993,187.128,22050,0.154,9,0.593,1,0.5,157.983,4,1.0,TRARCNN12903CD5262
Bad Company,Rock Steady,England,In Concert: Merchants Of Cool,0.48210001892032256,0.6968168917909224,0.0,229.58975,0.0,-8.064,1974,102.984,22050,0.0,7,0.598,1,0.624,229.59,4,0.895,TRARCZH12903CF7D2F
Winifred Phillips,Sporable,,Spore Hero,0.3278075487299604,0.4207338096070539,0.0,141.19138,0.0,-15.835,2009,130.195,22050,2.502,0,0.274,1,0.526,135.738,4,0.479,TRARCJT128F9316BA9
Zombina & The Skeletones,The Waiting,,Death Valley High,0.40948425265569705,0.603602148412424,0.0,145.3971,0.0,-6.264,2006,94.754,22050,0.0,0,0.3,0,0.277,145.397,4,0.097,TRARCNT12903CC4767
MxPx,Grey Skies Turn Blue,Bremerton, WA,Panic,0.5376756280636735,0.763010513430572,0.0,183.97995,0.0,-3.861,2004,87.779,22050,0.103,11,0.473,1,0.577,174.527,4,0.396,TRARCSJ12903CA71D8
Zumpano,Wraparound Shades (Album),Vancouver, BC, Canada,Look What The Rookie Did,0.39635775416309527,0.502942306735046,0.0,228.46649,0.0,-8.394,1995,159.784,22050,0.345,1,0.383,0,0.565,220.973,1,0.633,TRARDHN128F4243072
Thrice,The Earth Isn't Humming,Orange, CA,Live At The House Of Blues,0.5199654792867565,0.873238652757811,0.0,349.80526,0.0,-9.454,2008,143.59,22050,0.0,5,0.472,1,0.551,345.281,4,0.859,TRARDOK128F9300AB5
Davol,Champion (World),Colorado,Nature Of The Beast,0.3449688462152366,0.4190837765958047,0.0,264.09751,0.0,-15.991,0,102.015,22050,4.888,1,1.0,1,0.826,255.588,4,0.91,TRARDRG128F931766E
Cannon's Jug Stompers,Heart Breakin' Blues,,The Best Of Cannon's Jug Stompers,0.33880017612266716,0.487124953028941,0.0,186.64444,0.0,-14.897,0,139.606,22050,0.131,11,0.849,1,0.698,179.67,1,0.258,TRARDCR12903CE6FBE
30 Seconds To Mars,Year Zero,Los Angeles, CA,30 Seconds To Mars,0.6770875467122787,0.9093248336581043,0.0,472.39791,0.0,-6.736,2002,121.518,22050,0.27,3,0.544,1,0.741,464.242,5,0.994,TRARDJY128F14750EA
Who Made Who,Satisfaction,,Gomma Dance Tracks Vol. 2,0.4636080771270053,0.6214867004252652,0.0,265.32526,0.0,-6.145,2004,132.974,22050,0.42,11,0.013,0,0.339,260.807,4,0.614,TRARDRX128F9325812
Tyrone Davis,I Can't Help Myself,Greenville, MS,Call Tyrone,0.3932151037866921,0.5438663024727286,0.0,277.41995,0.0,-9.998,0,84.955,22050,0.316,5,0.614,0,0.61,255.443,3,1.0,TRARDFD12903CECB2C
K.I.Z.,Autofokus,,Das Rap Deutschland Kettensägen Massaker,0.49678301475504805,0.7398344889915811,0.0,231.18322,0.0,-4.547,2005,151.488,22050,0.38,7,0.538,1,0.485,215.203,7,0.29,TRARDUI12903CBF6B6
Aimable,Tango Andorra,,Music of the little Four,0.28775299340534927,0.3889994352172341,0.0,180.45342,0.0,-15.966,0,106.953,22050,0.0,0,0.513,1,0.519,178.196,1,0.0,TRARDSS12903D0C029
Birmingham Jubilee Singers,King Jesus Is My Captain,,Birmingham Jubilee Singers Vol. 1 (1926-1927),0.0,0.3383701545262613,0.0,183.27465,0.0,-18.697,0,150.405,22050,0.258,8,0.567,1,0.428,173.656,4,0.807,TRARDLO128F42A0469
Shelby Flint,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,North Hollywood, CA,Cast Your Fate To The Wind,0.36287081729544357,0.3741029820954381,0.0,121.25995,0.0,-15.276,0,35.691,22050,0.328,2,0.057,0,0.307,114.306,4,0.0,TRARDSC128F148B688
Ill Harmonics,Profound Sound (Take Two Album Version),,Take Two,0.3568352205100787,0.5022886815604554,0.0,59.03628,0.0,-8.343,0,180.415,22050,2.305,9,0.329,1,0.207,53.766,3,1.0,TRARDNE128F1472357
Lonnie Johnson,She's My Mary,New Orleans, LA,Lonnie Johnson Vol. 1 1937 - 1940,0.4048271165593455,0.5589054138529173,0.0,199.44444,0.0,-13.987,0,90.814,22050,0.461,3,0.855,1,0.652,192.081,4,0.203,TRARVMO128F427DF04
Alvin Youngblood Hart,Livin' In a Strain,Oakland, CA,Big Mama'S Door,0.34843419690439803,0.5236534084935914,0.0,231.10485,0.0,-14.039,0,112.717,22050,0.162,2,1.0,1,0.928,218.035,1,0.0,TRARVVB128F4264CEB
The Knightsbridge Strings,The Little White Cloud That Cried,,The Strings Sing & The Strings Swing,0.0,0.1211872983452462,0.0,132.44036,0.0,-9.923,0,75.064,22050,0.0,9,0.773,1,0.728,121.713,4,0.014,TRARVSQ12903CA6A4B
Los Solitarios,Amor que terminó,,12 Grandes exitos Vol. 1,0.29911257953883963,0.4881608522187595,0.0,179.56526,0.0,-11.163,0,129.493,22050,0.096,4,0.427,1,0.692,163.248,1,0.0,TRARVXR128F4236397
The Dils,Tell Me What I Want to Hear,,Class War,0.3367449856975357,0.5032355363728046,0.0,141.84444,0.0,-7.198,0,163.024,22050,3.46,10,0.0,1,0.253,134.078,4,0.0,TRARVQK128F932BFA0
Thrice,Red Sky,Orange, CA,Live At The House Of Blues,0.5199654792867565,0.873238652757811,0.0,313.7824,0.0,-9.425,2005,137.913,22050,0.0,2,0.0,1,0.274,310.904,5,0.366,TRARVEY128F9300AC3
Herbert von Karajan and Turin RAI Symphony Orchestra,Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace,Salzburg, Austria,Karajan and Bernstein: Beethoven Masterpieces,0.4641524390532526,0.6680556868584198,0.0,770.35057,0.0,-18.427,0,92.731,22050,3.175,0,0.567,1,0.708,764.267,1,0.465,TRARVJE128F93127EF
Flora Purim,Above The Rainbow,Rio de Janeiro, Brazil,Encounter,0.34054407953708243,0.47975504073182945,0.0,208.03873,0.0,-16.444,1994,173.649,22050,0.206,7,0.036,1,0.403,197.851,4,0.552,TRARVSP128F4250FD6
Kenny Neal,Strike While the Iron is Hot,New Orleans, LA,Blues Fallin' Down Like Rain,0.3830103278372053,0.5058471105369804,0.0,180.61016,0.0,-14.422,0,107.008,22050,0.189,4,0.565,1,0.385,168.118,4,0.366,TRARVTN12903CF4724
Harry Lauder,Shouther to Shouther (Shoulder to Shoulder),Portobello, Scotland,Oh! It's A Lovely War (Vol 4.1),0.2273875691203391,0.4815952124852683,0.0,224.62649,0.0,-23.214,0,101.029,22050,0.0,8,0.556,1,0.29,215.841,1,0.8,TRARVCC128F930733D
Joi,Prem,Georgia,We Are Three,0.36087146537460557,0.6790118688100006,0.0,425.16853,0.0,-5.36,0,120.006,22050,0.061,11,0.535,1,0.616,408.683,4,1.0,TRARVMJ128F146A77E
Aceyalone,Suicide,,Lightning Strikes,0.4586970132531035,0.756790991766984,0.0,170.1873,0.0,-4.149,2007,129.956,22050,0.165,1,0.676,0,0.542,161.576,5,1.0,TRARVDX128F424A397
Tech N9ne,Caribou Lou,BAKERSFIELD, California,Alpha Dog,0.49607134662408603,0.7602701060288193,0.0,274.85995,0.0,-6.696,2006,177.942,22050,0.14,1,0.178,1,0.256,267.952,4,0.81,TRARVZG128F1497359
Little Feat,Day Or Night [Live Album Version],Los Angeles, CA,Waiting For Columbus [Live Deluxe],0.4791874922357341,0.6749188161079736,0.0,330.73587,0.0,-8.163,0,93.42,22050,0.0,4,0.633,1,0.584,330.736,1,0.064,TRARQWJ128F92E9CCA
Los Auténticos Decadentes,El Vino Triste,,Vinyl Replica: Supersonico,0.4078215648614953,0.610330728063647,0.0,210.02404,0.0,-9.737,1991,136.835,22050,0.292,1,0.352,1,0.443,200.516,1,0.0,TRARQSR128F933A1BF
Pearl Jam,Wishlist,Seattle, WA,Seattle Washington November 5 2000,0.6079718095629023,0.8144481104168003,0.0,235.25832,0.0,-9.407,1998,117.946,22050,0.0,0,0.77,1,0.764,235.258,4,0.973,TRARQSD128F427E2AA
Chaka Demus & Pliers,Santa Barbara,Kingston,Murder She Wrote Single,0.3999677576589234,0.6111718220586841,0.0,251.97669,0.0,-7.378,0,95.044,22050,0.0,2,0.572,1,0.644,242.051,4,0.88,TRARQFD128F422F447
Teena Marie,Playboy,Santa Monica, CA,Robbery,0.44393019272579715,0.6214143284038942,0.0,323.18649,0.0,-12.256,1983,97.396,22050,2.914,1,0.61,1,0.64,315.774,4,0.814,TRARQBS128F4262E62
Christian Quast,Jugglin' Clown,,Spank! It up,0.25116592509237207,0.4893181616985732,0.0,485.14567,0.0,-15.252,0,126.914,22050,2.177,7,0.443,1,0.495,477.35,4,1.0,TRARQPW128F92EE8B8
Wilks,Things i say,,U gotta believe,0.08016693866425,0.3511824538830121,0.0,220.36853,0.0,-7.91,0,174.014,22050,0.438,1,0.324,1,0.227,206.565,4,0.0,TRARQBT128F4275C63
Deodato,Groovitation (Album Version),,Night Cruiser,0.4141964814069906,0.5069768442453816,0.0,371.33016,0.0,-16.532,0,110.909,22050,0.212,0,0.477,1,0.418,345.803,4,1.0,TRARQGY128F425E599
Tom Cochrane,Christmas All The Time (Acoustic),Lynn Lake, Manitoba, Canada,Images Of Christmas,0.3717867334568803,0.5903603253945124,0.0,204.14649,0.0,-11.938,0,80.63,22050,0.322,7,0.738,1,0.617,191.698,4,0.776,TRARXRL128F4278709
Steel Pulse,Role Model,Birmingham, England,Rage and Fury,0.5029746364184818,0.6984525389455865,0.0,262.47791,0.0,-6.53,1997,156.084,22050,0.177,1,0.087,0,0.525,256.279,4,0.984,TRARXVP12903CF39FE
Edouard Duleu,Virtuosite Musette,,Musette,0.2574968040610274,0.36655802131737997,0.0,130.06322,0.0,-8.031,0,230.187,22050,0.409,7,0.08,1,0.48,126.949,1,0.0,TRARXXW128F4294FE1
ARRESTED DEVELOPMENT,Since The Last Time,Atlanta, GA,Since the Last Time,0.4154416558236922,0.7011187444188275,0.0,218.06975,0.0,-6.25,2006,177.886,22050,0.299,1,1.0,1,0.788,203.941,4,1.0,TRARXIQ128F9354D9C
Bela Fleck And The Flecktones,Michelle (LP Version),,Flight Of The Cosmic Hippo,0.27236462632552966,0.5665326538181099,0.0,309.91628,0.0,-15.806,0,95.523,22050,0.0,4,0.514,0,0.497,287.202,3,1.0,TRARXAN12903CBF286
Bitty McLean,We´ve Only Just Begun,Hawaii,Natural High,0.3871137653888301,0.5958117467766225,0.0,246.46485,0.0,-11.313,0,181.187,22050,0.183,9,0.317,1,0.459,236.873,4,0.269,TRARXRH128F428927C
Los Chichos,Porque Nos Queremos,,Todo Chichos,0.4205703072083738,0.5615899458566065,0.0,212.53179,0.0,-6.159,1987,100.232,22050,0.183,4,0.0,0,0.147,209.711,4,0.728,TRARXGB128F42927B0
Jane's Addiction,Obvious ( LP Version ),Los Angeles, CA,Ritual De Lo Habitual,0.5351630421238075,0.711893841289885,0.0,355.63057,0.0,-7.938,1990,92.729,22050,4.418,5,0.476,1,0.493,346.686,4,0.198,TRARXIT128F423DC97
In Extremo,Frei zu sein,,Sängerkrieg,0.4473304871718775,0.7490777791573782,0.0,260.5971,0.0,-6.44,2008,146.103,22050,0.0,0,0.225,1,0.291,257.585,4,0.369,TRARXMV128F92F59C8
DJ Omega,Grown & Sexy,,My Ghetto Passport,0.3283773050854491,0.5621790178978072,0.0,203.31057,0.0,-10.629,0,155.023,22050,0.0,7,0.021,1,0.315,197.283,4,0.188,TRARXUA12903CE88EC
Markscheider Kunst,Grustnaja,,Utopia,0.4464456618279216,0.5414049686341038,0.0,222.64118,0.0,-7.381,0,140.033,22050,0.0,5,0.523,1,0.536,217.455,4,0.275,TRARXLM12903CC2306
Étienne Daho,Epaule tattoo (Live 1989),Rennes,Live Ed,0.43454194621814923,0.5586792493895179,0.0,288.49587,0.0,-8.534,0,132.794,22050,2.456,7,0.026,1,0.341,281.681,4,0.031,TRARXJJ128F1452983
Plies,Goons Lurkin (Instrumental Album Version),Fort Myers, FL,The Real Testament,0.5479404294879846,0.9195170922254553,0.0,233.42975,0.0,-9.545,2007,110.933,22050,0.078,9,0.755,1,0.598,226.487,4,1.0,TRAREZN128F424E0FA
Jeff And Sheri Easter,Wolf In Sheep's Clothing,,My_ Oh My!,0.385470550555821,0.5352927355118197,0.0,170.4224,0.0,-6.15,0,180.073,22050,0.421,5,0.999,1,0.691,162.128,4,0.34,TRAREWD128F425AC6A
React,Lost Circles,,Deus Ex Machina,0.2473405842381235,0.48510791763152933,0.0,158.27546,0.0,-9.68,0,134.648,22050,0.172,8,0.243,1,0.3,151.493,4,0.251,TRAREZS128F428ACED
DJ Nasty,Pussy Hole,,Cherry Popper,0.3028554195218622,0.582365878546936,0.0,194.29832,0.0,-12.624,0,149.984,22050,0.189,0,0.0,1,0.0,191.245,4,0.462,TRARESK12903D169F7
Günter Noris,El Cumbanchero,,Millennium-Tanzparty,0.0,0.05962609697214258,0.0,156.62975,0.0,-11.793,1985,124.394,22050,0.0,0,0.498,1,0.524,156.63,4,0.63,TRARESY128F42444FC
Orquesta Sublime,El divertido,Cuba,20 Superhits Charangueros,0.30474365953929233,0.49624473660552987,0.0,168.30649,0.0,-8.631,0,101.345,22050,0.0,7,0.027,1,0.412,168.306,4,0.653,TRAREAP12903D09025
Milieu,Blackwood Moth,Columbia, South Carolina,Remodelled,0.3600546733420875,0.5651020580456807,0.0,371.87873,0.0,-13.08,2007,87.003,22050,0.0,10,0.088,1,0.421,342.57,4,0.551,TRAREOY128F93199EF
Out Of The Grey,Dreaming Of April,,Gravity,0.3338581245629411,0.43106529101979735,0.0,225.95873,0.0,-9.598,1995,87.76,22050,0.0,7,0.528,1,0.602,211.342,7,0.285,TRAREGG128F425A5D8
Snow Patrol,New Sensation,Dundee, Scotland,Snow Patrol Late Night Tales,0.667294595643469,0.8183193591388943,0.0,214.5171,0.0,-14.309,2009,114.954,22050,0.0,4,0.627,1,0.355,205.607,1,0.0,TRAREHS128F92F8E13
Dart,For The Good Times,,Don't Let The Bastards Get You Down,0.2081745469445301,0.44324631157556715,0.0,340.53179,0.0,-10.008,2002,148.027,22050,0.456,0,0.655,1,0.473,333.845,4,0.17,TRARELT128F9310B6E
Pelle Carlberg,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,Sweden,In A Nutshell,0.41329628153087666,0.640720629480798,0.0,247.24853,0.0,-5.603,2007,169.994,22050,0.0,9,0.237,1,0.417,242.985,4,0.546,TRAREDZ12903CFB6E3
Open Hand,Never Alone,Mass. - Boston,The Dream,0.3778282154455152,0.6148875882171886,0.0,486.97424,0.0,-7.655,1999,86.308,22050,2.339,9,0.284,0,0.347,478.215,4,0.783,TRARBGM12903CC5026
Sex Pistols,Chatterbox,,Submission,0.5492043838770254,0.7311842304128983,0.0,189.17832,0.0,-14.683,2004,152.899,22050,0.0,0,0.057,0,0.382,189.178,4,0.812,TRARBFC128EF3500F8
Ennio Morricone,Sporco Ma Distinto,Rome, Italy,Le Ruffian (Bande originale du film de José Giovanni (1982)),0.526846925183824,0.7364407406757172,0.0,118.33424,0.0,-11.008,1983,87.153,22050,0.386,9,0.444,0,0.527,109.993,1,0.0,TRARBKD128F42BA84D
Koffi Olomide,Elle Et Moi,,Tcha Tcho,0.31161748493154134,0.4534449307485466,0.0,293.27628,0.0,-8.756,0,89.92,22050,0.281,7,0.703,1,0.743,279.998,7,1.0,TRARBBK128F427ED68
Charlie McCoy,Columbus Stockade Blues,Jackson, MS,Harpin´ The Blues,0.2859898082677068,0.37019116502419075,0.0,197.79873,0.0,-13.483,1991,113.293,22050,0.078,8,0.682,1,0.671,192.935,1,0.0,TRARBXA128F426E188
The Wreckers,Damn That Radio [Live],,Way Back Home: Live From New York City,0.5150583180733556,0.7852304537103411,0.0,211.59138,0.0,-5.809,2007,152.208,22050,0.0,4,0.349,1,0.383,203.343,1,0.623,TRARBVD128F4239284
Gal Costa,Camisa Amarela,,Aquarela Do Brasil,0.4374645536949841,0.7208239717092882,0.0,171.85914,0.0,-10.874,1980,118.047,22050,0.258,0,0.642,1,0.442,165.709,1,0.0,TRARBYC128F92CEF3C
Enuff Z Nuff,Style,Chicago, IL,Tweaked,0.4429489450961905,0.6174733248277471,0.0,182.15138,0.0,-8.649,0,158.795,22050,0.364,11,0.0,1,0.193,174.312,4,0.0,TRARBZK128F934549A
Lesley Gore,It's My Party,New York, NY,'60s Pop Number 1's,0.3891007762801808,0.6069253585317187,0.0,140.2771,0.0,-7.541,1963,129.161,22050,0.131,9,0.309,1,0.527,129.997,1,0.0,TRARBGR128F42264D1
Inspiral Carpets,Keep The Circle Around,Manchester, England,Greatest Hits,0.39854753538058046,0.605109701914858,0.0,230.05995,0.0,-4.134,1999,150.226,22050,1.071,10,0.474,0,0.427,211.348,4,0.757,TRARBJW128E0788A1A
